iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GUY,South America,Guyana,2022-07-07,67929.0,86.0,76.286,1258.0,0.0,0.571,83994.97,106.34,94.328,1555.531,0.0,0.707,1.03,,484014.0,,69068.0,0.0,244.0,,59.85,,8.54,302.0,315.0,0.039,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-08,68020.0,91.0,78.286,1259.0,1.0,0.571,84107.492,112.523,96.801,1556.768,1.237,0.707,1.04,,,,,0.0,244.0,,,,,302.0,246.0,0.03,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-09,68162.0,142.0,81.571,1262.0,3.0,1.0,84283.077,175.585,100.864,1560.477,3.71,1.237,1.04,,,,,0.0,244.0,,,,,302.0,212.0,0.026,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-10,68194.0,32.0,82.714,1262.0,0.0,1.0,84322.645,39.568,102.277,1560.477,0.0,1.237,1.03,,,,,0.0,244.0,,,,,302.0,179.0,0.022,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-11,68225.0,31.0,81.143,1262.0,0.0,0.857,84360.977,38.332,100.334,1560.477,0.0,1.06,1.03,,,,,0.0,244.0,,,,,302.0,146.0,0.018,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-12,68409.0,184.0,101.429,1263.0,1.0,1.0,84588.495,227.518,125.418,1561.714,1.237,1.237,1.03,,,,,0.0,244.0,,,,,302.0,112.0,0.014,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-13,68500.0,91.0,93.857,1264.0,1.0,0.857,84701.018,112.523,116.055,1562.95,1.237,1.06,1.01,,484286.0,,69503.0,0.0,244.0,,59.88,,8.59,302.0,79.0,0.01,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-14,68627.0,127.0,99.714,1264.0,0.0,0.857,84858.055,157.037,123.298,1562.95,0.0,1.06,1.01,,,,,0.0,244.0,,,,,302.0,105.0,0.013,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-15,68730.0,103.0,101.429,1264.0,0.0,0.714,84985.415,127.361,125.418,1562.95,0.0,0.883,1.0,,485218.0,,70125.0,0.0,244.0,,60.0,,8.67,302.0,166.0,0.021,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-16,68867.0,137.0,100.714,1264.0,0.0,0.286,85154.817,169.402,124.534,1562.95,0.0,0.353,0.99,,,,,0.0,244.0,,,,,302.0,167.0,0.021,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-17,68913.0,46.0,102.714,1266.0,2.0,0.571,85211.697,56.88,127.007,1565.423,2.473,0.707,0.98,,,,,0.0,244.0,,,,,302.0,169.0,0.021,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-18,68972.0,59.0,106.714,1267.0,1.0,0.714,85284.651,72.954,131.953,1566.66,1.237,0.883,0.96,,,,,0.0,244.0,,,,,302.0,170.0,0.021,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-19,69058.0,86.0,92.714,1267.0,0.0,0.571,85390.991,106.34,114.642,1566.66,0.0,0.707,0.95,,,,,0.0,244.0,,,,,302.0,172.0,0.021,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-20,69172.0,114.0,96.0,1268.0,1.0,0.571,85531.953,140.962,118.705,1567.896,1.237,0.707,0.93,,,,,0.0,244.0,,,,,302.0,173.0,0.021,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-21,69252.0,80.0,89.286,1268.0,0.0,0.571,85630.874,98.921,110.403,1567.896,0.0,0.707,0.92,,,,,0.0,244.0,,,,,302.0,115.0,0.014,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-22,69332.0,80.0,86.0,1268.0,0.0,0.571,85729.795,98.921,106.34,1567.896,0.0,0.707,0.91,,,,,0.0,244.0,,,,,302.0,56.0,0.007,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-23,69413.0,81.0,78.0,1269.0,1.0,0.714,85829.953,100.157,96.448,1569.133,1.237,0.883,0.91,,,,,0.0,244.0,,,,,302.0,56.0,0.007,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-24,69447.0,34.0,76.286,1270.0,1.0,0.571,85871.994,42.041,94.328,1570.369,1.237,0.707,0.9,,,,,0.0,244.0,,,,,302.0,56.0,0.007,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-25,69468.0,21.0,70.857,1270.0,0.0,0.429,85897.961,25.967,87.616,1570.369,0.0,0.53,0.89,,,,,0.0,244.0,,,,,302.0,56.0,0.007,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-26,69547.0,79.0,69.857,1271.0,1.0,0.571,85995.645,97.684,86.379,1571.606,1.237,0.707,0.88,,,,,0.0,244.0,,,,,302.0,56.0,0.007,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-27,69620.0,73.0,64.0,1271.0,0.0,0.429,86085.91,90.265,79.137,1571.606,0.0,0.53,0.87,,485891.0,,70473.0,0.0,244.0,,60.08,,8.71,302.0,56.0,0.007,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-28,69676.0,56.0,60.571,1271.0,0.0,0.429,86155.155,69.245,74.897,1571.606,0.0,0.53,0.87,,,,,0.0,244.0,,,,,302.0,57.0,0.007,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-29,69745.0,69.0,59.0,1271.0,0.0,0.429,86240.474,85.319,72.954,1571.606,0.0,0.53,0.87,,,,,0.0,244.0,,,,,302.0,59.0,0.007,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-30,69792.0,47.0,54.143,1271.0,0.0,0.286,86298.59,58.116,66.948,1571.606,0.0,0.353,0.87,,,,,0.0,244.0,,,,,302.0,60.0,0.007,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-07-31,69807.0,15.0,51.429,1271.0,0.0,0.143,86317.138,18.548,63.592,1571.606,0.0,0.177,0.87,,,,,0.0,244.0,,,,,302.0,62.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-01,69834.0,27.0,52.286,1271.0,0.0,0.143,86350.524,33.386,64.652,1571.606,0.0,0.177,0.87,,,,,0.0,244.0,,,,,302.0,63.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-02,69846.0,12.0,42.714,1271.0,0.0,0.0,86365.362,14.838,52.817,1571.606,0.0,0.0,0.87,,,,,0.0,244.0,,,,,302.0,65.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-03,69948.0,102.0,46.857,1271.0,0.0,0.0,86491.486,126.124,57.939,1571.606,0.0,0.0,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-04,70009.0,61.0,47.571,1271.0,0.0,0.0,86566.913,75.427,58.823,1571.606,0.0,0.0,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-05,70083.0,74.0,48.286,1271.0,0.0,0.0,86658.415,91.502,59.706,1571.606,0.0,0.0,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-06,70126.0,43.0,47.714,1271.0,0.0,0.0,86711.585,53.17,58.999,1571.606,0.0,0.0,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-07,70152.0,26.0,49.286,1271.0,0.0,0.0,86743.734,32.149,60.942,1571.606,0.0,0.0,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-08,70159.0,7.0,46.429,1272.0,1.0,0.143,86752.39,8.656,57.409,1572.842,1.237,0.177,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-09,70222.0,63.0,53.714,1272.0,0.0,0.143,86830.29,77.9,66.418,1572.842,0.0,0.177,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-10,70284.0,62.0,48.0,1272.0,0.0,0.143,86906.954,76.664,59.353,1572.842,0.0,0.177,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-11,70353.0,69.0,49.143,1274.0,2.0,0.429,86992.273,85.319,60.766,1575.315,2.473,0.53,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-12,70398.0,45.0,45.0,1275.0,1.0,0.571,87047.916,55.643,55.643,1576.552,1.237,0.707,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-13,70439.0,41.0,44.714,1275.0,0.0,0.571,87098.613,50.697,55.29,1576.552,0.0,0.707,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-14,70457.0,18.0,43.571,1275.0,0.0,0.571,87120.87,22.257,53.877,1576.552,0.0,0.707,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-15,70470.0,13.0,44.429,1275.0,0.0,0.429,87136.945,16.075,54.936,1576.552,0.0,0.53,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-16,70561.0,91.0,48.429,1275.0,0.0,0.429,87249.467,112.523,59.882,1576.552,0.0,0.53,0.88,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-17,70703.0,142.0,59.857,1276.0,1.0,0.571,87425.052,175.585,74.014,1577.788,1.237,0.707,0.87,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-18,70744.0,41.0,55.857,1278.0,2.0,0.571,87475.749,50.697,69.068,1580.261,2.473,0.707,0.85,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-19,70788.0,44.0,55.714,1278.0,0.0,0.429,87530.155,54.406,68.891,1580.261,0.0,0.53,0.83,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-20,70803.0,15.0,52.0,1278.0,0.0,0.429,87548.703,18.548,64.299,1580.261,0.0,0.53,0.82,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-21,70809.0,6.0,50.286,1278.0,0.0,0.429,87556.122,7.419,62.179,1580.261,0.0,0.53,0.8,,,,,0.0,244.0,,,,,302.0,66.0,0.008,25.83,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-22,70815.0,6.0,49.286,1278.0,0.0,0.429,87563.541,7.419,60.942,1580.261,0.0,0.53,0.79,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-23,70841.0,26.0,40.0,1278.0,0.0,0.429,87595.691,32.149,49.46,1580.261,0.0,0.53,0.78,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-24,70841.0,0.0,19.714,1278.0,0.0,0.286,87595.691,0.0,24.377,1580.261,0.0,0.353,0.78,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-25,70926.0,85.0,26.0,1278.0,0.0,0.0,87700.794,105.103,32.149,1580.261,0.0,0.0,0.78,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-26,70943.0,17.0,22.143,1278.0,0.0,0.0,87721.815,21.021,27.38,1580.261,0.0,0.0,0.77,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-27,70966.0,23.0,23.286,1278.0,0.0,0.0,87750.254,28.44,28.793,1580.261,0.0,0.0,0.77,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-28,70974.0,8.0,23.571,1278.0,0.0,0.0,87760.147,9.892,29.146,1580.261,0.0,0.0,0.76,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-29,70982.0,8.0,23.857,1278.0,0.0,0.0,87770.039,9.892,29.5,1580.261,0.0,0.0,0.75,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-30,71005.0,23.0,23.429,1278.0,0.0,0.0,87798.478,28.44,28.97,1580.261,0.0,0.0,0.75,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-08-31,71035.0,30.0,27.714,1278.0,0.0,0.0,87835.574,37.095,34.269,1580.261,0.0,0.0,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-01,71062.0,27.0,19.429,1278.0,0.0,0.0,87868.959,33.386,24.024,1580.261,0.0,0.0,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-02,71076.0,14.0,19.0,1279.0,1.0,0.143,87886.271,17.311,23.494,1581.498,1.237,0.177,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-03,71085.0,9.0,17.0,1279.0,0.0,0.143,87897.399,11.129,21.021,1581.498,0.0,0.177,0.73,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-04,71100.0,15.0,18.0,1279.0,0.0,0.143,87915.947,18.548,22.257,1581.498,0.0,0.177,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-05,71102.0,2.0,17.143,1279.0,0.0,0.143,87918.42,2.473,21.197,1581.498,0.0,0.177,0.73,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-06,71114.0,12.0,15.571,1279.0,0.0,0.143,87933.258,14.838,19.254,1581.498,0.0,0.177,0.73,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-07,71133.0,19.0,14.0,1279.0,0.0,0.143,87956.752,23.494,17.311,1581.498,0.0,0.177,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-08,71150.0,17.0,12.571,1279.0,0.0,0.143,87977.772,21.021,15.545,1581.498,0.0,0.177,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-09,71174.0,24.0,14.0,1279.0,0.0,0.0,88007.449,29.676,17.311,1581.498,0.0,0.0,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-10,71186.0,12.0,14.429,1279.0,0.0,0.0,88022.287,14.838,17.841,1581.498,0.0,0.0,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-11,71191.0,5.0,13.0,1279.0,0.0,0.0,88028.469,6.183,16.075,1581.498,0.0,0.0,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-12,71192.0,1.0,12.857,1279.0,0.0,0.0,88029.706,1.237,15.898,1581.498,0.0,0.0,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-13,71209.0,17.0,13.571,1279.0,0.0,0.0,88050.727,21.021,16.781,1581.498,0.0,0.0,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-14,71222.0,13.0,12.714,1280.0,1.0,0.143,88066.801,16.075,15.721,1582.734,1.237,0.177,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-15,71239.0,17.0,12.714,1280.0,0.0,0.143,88087.822,21.021,15.721,1582.734,0.0,0.177,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-16,71243.0,4.0,9.857,1281.0,1.0,0.286,88092.768,4.946,12.188,1583.971,1.237,0.353,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-17,71251.0,8.0,9.286,1281.0,0.0,0.286,88102.66,9.892,11.482,1583.971,0.0,0.353,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-18,71256.0,5.0,9.286,1281.0,0.0,0.286,88108.843,6.183,11.482,1583.971,0.0,0.353,0.75,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-19,71263.0,7.0,10.143,1281.0,0.0,0.286,88117.498,8.656,12.542,1583.971,0.0,0.353,0.75,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-20,71280.0,17.0,10.143,1281.0,0.0,0.286,88138.519,21.021,12.542,1583.971,0.0,0.353,0.75,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-21,71287.0,7.0,9.286,1281.0,0.0,0.143,88147.175,8.656,11.482,1583.971,0.0,0.177,0.75,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-22,71304.0,17.0,9.286,1281.0,0.0,0.143,88168.195,21.021,11.482,1583.971,0.0,0.177,0.75,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-23,71311.0,7.0,9.714,1281.0,0.0,0.0,88176.851,8.656,12.012,1583.971,0.0,0.0,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-24,71312.0,1.0,8.714,1281.0,0.0,0.0,88178.087,1.237,10.775,1583.971,0.0,0.0,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-25,71315.0,3.0,8.429,1281.0,0.0,0.0,88181.797,3.71,10.422,1583.971,0.0,0.0,0.74,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
GUY,South America,Guyana,2022-09-26,71315.0,0.0,7.429,1281.0,0.0,0.0,88181.797,0.0,9.186,1583.971,0.0,0.0,0.75,,,,,0.0,244.0,,,,,302.0,66.0,0.008,24.32,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,
